2025-02-13 16:44:59,814 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_Direct_Search
2025-02-13 16:45:07,982 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_signUPIntoApplication_using_Registration
2025-02-13 16:45:46,625 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:45:46,630 [main] INFO org.utils.LogUtils - signUPIntoApplication_using_Registration.
2025-02-13 16:45:47,387 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_signUPIntoApplication_using_Registration
2025-02-13 16:45:54,508 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_loginIntoApplication_using_Credintails
2025-02-13 16:46:28,650 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:46:28,656 [main] INFO org.utils.LogUtils - loginIntoApplication_using_Credintails 
2025-02-13 16:46:28,831 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_loginIntoApplication_using_Credintails
2025-02-13 16:46:37,162 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_03_Direct_Search
2025-02-13 16:47:12,899 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:47:12,904 [main] INFO org.utils.LogUtils - Direct_Search. 
2025-02-13 16:47:13,116 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_03_Direct_Search
2025-02-13 16:47:20,810 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_03_signUPIntoApplication_using_Registration
2025-02-13 16:47:49,453 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:47:49,460 [main] INFO org.utils.LogUtils - signUPIntoApplication_using_Registration.
2025-02-13 16:47:50,195 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_03_signUPIntoApplication_using_Registration
2025-02-13 16:47:57,669 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_03_loginIntoApplication_using_Credintails
2025-02-13 16:48:18,329 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:48:18,332 [main] INFO org.utils.LogUtils - loginIntoApplication_using_Credintails 
2025-02-13 16:48:18,509 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_03_loginIntoApplication_using_Credintails
2025-02-13 16:57:29,847 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-14 15:06:22,013 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-14 15:06:26,819 [TestNG-test=Test-2] INFO org.utils.LogUtils - Driver initialized for test: TC_03_Direct_Search
2025-02-14 15:06:26,819 [TestNG-test=Test-4] INFO org.utils.LogUtils - Driver initialized for test: TC_03_signUPIntoApplication_using_Registration
2025-02-14 15:06:26,819 [TestNG-test=Test-5] INFO org.utils.LogUtils - Driver initialized for test: TC_02_loginIntoApplication_using_Credintails
2025-02-14 15:06:27,572 [TestNG-test=Test-1] INFO org.utils.LogUtils - Driver initialized for test: TC_02_Direct_Search
2025-02-14 15:06:27,720 [TestNG-test=Test-3] INFO org.utils.LogUtils - Driver initialized for test: TC_02_signUPIntoApplication_using_Registration
2025-02-14 15:06:35,664 [TestNG-test=Test-1] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-14 15:06:35,670 [TestNG-test=Test-1] INFO org.utils.LogUtils - Direct_Search. 
2025-02-14 15:06:35,679 [TestNG-test=Test-3] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-14 15:06:35,680 [TestNG-test=Test-3] INFO org.utils.LogUtils - signUPIntoApplication_using_Registration.
2025-02-14 15:06:35,714 [TestNG-test=Test-1] ERROR org.utils.LogUtils - Error while quitting the driver
org.openqa.selenium.WebDriverException: java.io.IOException: Output closed
Build info: version: '4.20.0', revision: '866c76ca80'
System info: os.name: 'Mac OS X', os.arch: 'aarch64', os.version: '15.3', java.version: '21.0.5'
Driver info: driver.version: ChromiumDriver
	at org.openqa.selenium.remote.http.jdk.JdkHttpClient$4.send(JdkHttpClient.java:298)
	at org.openqa.selenium.remote.http.jdk.JdkHttpClient$4.close(JdkHttpClient.java:317)
	at org.openqa.selenium.devtools.Connection.close(Connection.java:224)
	at org.openqa.selenium.devtools.DevTools.close(DevTools.java:60)
	at java.base/java.util.Optional.ifPresent(Optional.java:178)
	at org.openqa.selenium.remote.RemoteWebDriver.quit(RemoteWebDriver.java:426)
	at org.openqa.selenium.chromium.ChromiumDriver.quit(ChromiumDriver.java:432)
	at org.Base.BaseTest.quitDriver(BaseTest.java:119)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.testng.internal.invokers.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:139)
	at org.testng.internal.invokers.MethodInvocationHelper.invokeMethodConsideringTimeout(MethodInvocationHelper.java:69)
	at org.testng.internal.invokers.ConfigInvoker.invokeConfigurationMethod(ConfigInvoker.java:361)
	at org.testng.internal.invokers.ConfigInvoker.invokeConfigurations(ConfigInvoker.java:296)
	at org.testng.internal.invokers.TestInvoker.runConfigMethods(TestInvoker.java:823)
	at org.testng.internal.invokers.TestInvoker.runAfterConfigurations(TestInvoker.java:792)
	at org.testng.internal.invokers.TestInvoker.invokeMethod(TestInvoker.java:768)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethod(TestInvoker.java:221)
	at org.testng.internal.invokers.MethodRunner.runInSequence(MethodRunner.java:50)
	at org.testng.internal.invokers.TestInvoker$MethodInvocationAgent.invoke(TestInvoker.java:969)
	at org.testng.internal.invokers.TestInvoker.invokeTestMethods(TestInvoker.java:194)
	at org.testng.internal.invokers.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:148)
	at org.testng.internal.invokers.TestMethodWorker.run(TestMethodWorker.java:128)
